x	y	z	t	#
-15.5714	-84.8113	338.217	77.96	184
-88.9135	52.6718	220.519	77.96	187
-43.0118	181.621	206.218	77.96	189
36.4059	199.725	396.592	77.96	190
-19.1791	-85.6116	336.43	77.98	184
-93.3167	53.6921	226.32	77.98	187
-44.958	187.375	218.447	77.98	189
39.7109	201.913	395.411	77.98	190
-23.0729	-86.1343	330.106	78	184
-98.0997	53.4464	229.534	78	187
43.2344	203.644	391.412	78	190
-103.206	52.4381	232.22	78.02	187
46.8166	204.77	390.822	78.02	190
-27.1609	-86.0796	322.09	78.04	184
-108.104	51.3277	227.677	78.04	187
-46.0767	195.442	236.543	78.04	189
50.874	205.567	395.53	78.04	190
-30.2421	-84.7954	320.661	78.06	184
-112.777	50.8669	221.12	78.06	187
-45.8832	201.546	250.959	78.06	189
-32.5568	-82.3851	318.014	78.08	184
-117.567	51.278	221.595	78.08	187
-44.406	204.572	252.292	78.08	189
-34.9816	-79.4952	308.804	78.1	184
-122.484	52.2094	226.592	78.1	187
-41.5071	205.24	248.058	78.1	189
55.0015	207.337	398.656	78.1	190
-37.7378	-76.6792	303.639	78.12	184
-127.398	53.0328	229.363	78.12	187
-37.4166	203.017	245.345	78.12	189
56.9027	210.373	398.903	78.12	190
-41.0829	-73.657	302.381	78.14	184
-132.1	52.8501	228.031	78.14	187
-33.1282	199.183	241.124	78.14	189
56.0554	213.058	401.02	78.14	190
-45.0159	-70.0772	300.347	78.16	184
-136.272	50.9868	231.33	78.16	187
-29.2528	195.664	235.228	78.16	189
53.5112	214.421	400.615	78.16	190
-49.4697	-66.2708	301.235	78.18	184
-139.438	47.9236	234.796	78.18	187
-25.8663	193.552	230.751	78.18	189
49.8548	215.029	395.87	78.18	190
-54.3988	-62.4188	301.784	78.2	184
-142.423	44.8572	221.884	78.2	187
-22.7702	195.827	226.323	78.2	189
45.6959	215.311	395.081	78.2	190
-59.6091	-58.7836	302.177	78.22	184
41.5979	214.975	396.372	78.22	190
-64.7608	-55.3876	303.751	78.24	184
-146.33	43.0138	205.339	78.24	187
37.7455	213.622	397.014	78.24	190
-69.6847	-51.9609	301.051	78.26	184
-150.605	42.7815	205.589	78.26	187
33.8273	211.26	396.842	78.26	190
-74.594	-49.1086	296.166	78.28	184
-155.038	42.8644	215.635	78.28	187
-20.2459	201.266	210.738	78.28	189
29.6278	208.419	393.779	78.28	190
-79.3422	-47.1279	293.855	78.3	184
-159.796	42.1414	217.838	78.3	187
25.4845	206.031	389.829	78.3	190
-83.6388	-45.5985	294.722	78.32	184
-164.672	40.5802	214.131	78.32	187
21.9361	204.188	386.497	78.32	190
-87.6033	-44.4032	291.621	78.34	184
-169.447	38.2649	213.65	78.34	187
-91.2358	-43.516	283.693	78.36	184
-174.005	35.3327	209.434	78.36	187
-17.3486	200.97	183.864	78.36	189
-94.4751	-42.7632	278.44	78.38	184
-97.6013	-42.2024	277.014	78.4	184
-100.667	-41.9996	274.618	78.42	184
-13.0168	194.383	165.798	78.42	189
-103.43	-41.8621	265.936	78.44	184
-9.05434	187.57	158.888	78.44	189
-106.274	-41.7895	257.855	78.46	184
-6.24602	181.381	154.729	78.46	189
-109.652	-42.0538	254.32	78.48	184
-3.82526	175.234	151.531	78.48	189
-113.567	-42.6145	249.831	78.5	184
-1.33675	169.507	149.075	78.5	189
-117.796	-43.4725	245.253	78.52	184
1.45466	164.332	147.99	78.52	189
-122.014	-44.4763	241.423	78.54	184
4.6983	158.502	147.263	78.54	189
-126.236	-45.5893	239.783	78.56	184
-130.435	-46.8148	240.374	78.58	184
7.93822	152.329	144.66	78.58	189
-134.51	-47.968	238.668	78.6	184
-138.605	-49.2526	237.396	78.62	184
-142.781	-50.8586	238.63	78.64	184
-146.811	-52.4911	238.987	78.66	184
-150.685	-53.9971	238.838	78.68	184
-154.635	-55.5103	241.215	78.7	184
-158.69	-56.8701	240.636	78.72	184
-162.834	-58.1802	233.654	78.74	184
-167.121	-59.9177	232.204	78.76	184
-171.525	-62.1907	237.653	78.78	184
-175.844	-64.9924	241.179	78.8	184
-161.803	-197.531	417.242	78.82	191
-163.28	-202.139	419.363	78.84	191
-164.591	-206.984	414.506	78.86	191
-165.746	-211.746	410.46	78.88	191
-166.644	-216.188	406.127	78.9	191
-167.745	-220.674	404.01	78.92	191
-169.108	-225.463	401.982	78.94	191
-170.625	-230.788	398.277	78.96	191
-172.104	-236.488	392.794	78.98	191
-172.422	-240.207	389.396	79	191
-170.915	-239.388	390.897	79.06	191
-0.942298	170.096	21.4859	79.06	192
-168.233	-235.097	392.74	79.08	191
-0.938151	167.516	34.7005	79.08	192
-165.945	-228.823	373.977	79.1	191
0.281598	161.604	46.7695	79.1	192
-162.783	-223.008	286.465	79.12	191
3.09151	155.924	51.2161	79.12	192
-158.59	-222.999	157.362	79.14	191
7.27202	150.866	50.9866	79.14	192
-157.495	-228.793	82.2055	79.16	191
12.5484	146.225	54.0628	79.16	192
-157.73	-235.674	64.1295	79.18	191
18.4332	141.527	57.8329	79.18	192
24.4622	136.058	58.538	79.2	192
30.2418	130.494	51.9331	79.22	192
-156.175	-238.532	55.5469	79.24	191
35.358	125.157	39.5989	79.24	192
-154.118	-234.097	50.4693	79.26	191
39.6651	118.573	40.099	79.26	192
-152.199	-225.438	51.8498	79.28	191
43.7054	111.627	41.5652	79.28	192
-151.017	-215.028	87.2912	79.3	191
47.6977	105.616	33.3602	79.3	192
-149.912	-204.513	134.253	79.32	191
51.557	100.139	27.6215	79.32	192
-146.912	-197.702	100.295	79.34	191
55.8378	95.1708	26.6575	79.34	192
-143.971	-194.582	48.1955	79.36	191
60.7736	90.7873	30.8295	79.36	192
-143.123	-191.562	58.6412	79.38	191
65.9412	87.0324	31.0514	79.38	192
-73.6901	-194.774	349.031	79.38	193
70.8239	83.836	25.852	79.4	192
-67.2644	-196.525	342.745	79.4	193
-142.127	-187.158	69.5785	79.42	191
75.3246	80.5482	27.732	79.42	192
-62.3552	-199.777	336.967	79.42	193
32.8807	167.224	202.53	79.42	194
-139.573	-184.01	61.3398	79.44	191
-58.9475	-204.226	333.585	79.44	193
30.6905	164.742	200.33	79.44	194
-135.975	-182.812	49.0958	79.46	191
-56.7348	-209.093	329.862	79.46	193
28.1231	162.169	199.226	79.46	194
-131.984	-182.069	35.6251	79.48	191
78.1678	77.8379	37.2839	79.48	192
-55.2871	-213.54	327.127	79.48	193
25.1797	160.595	195.465	79.48	194
-128.185	-181.175	27.9322	79.5	191
77.5319	77.41	44.9328	79.5	192
-54.3713	-217.618	324.826	79.5	193
21.9786	159.241	191.796	79.5	194
-123.68	-179.843	25.4081	79.52	191
74.4177	78.8372	48.2747	79.52	192
-53.9385	-221.984	320.488	79.52	193
18.7077	157.788	188.555	79.52	194
70.2713	80.6414	48.2193	79.54	192
-53.8468	-227.617	311.32	79.54	193
15.5915	156.463	183.564	79.54	194
65.3079	82.3201	44.9038	79.56	192
12.5887	154.844	178.145	79.56	194
59.998	84.063	42.2364	79.58	192
-53.3125	-234.17	297.782	79.58	193
9.60932	152.657	173.455	79.58	194
-118.397	-179.004	33.1122	79.6	191
54.6673	86.1748	40.01	79.6	192
6.65112	150.334	169.25	79.6	194
-113.96	-178.993	44.8163	79.62	191
49.4313	88.8196	37.9606	79.62	192
3.80973	148.185	163.167	79.62	194
-109.653	-178.729	50.2625	79.64	191
44.4697	92.1081	34.2151	79.64	192
-51.7299	-237.48	282.055	79.64	193
1.17888	145.931	157.215	79.64	194
-104.377	-177.678	48.9832	79.66	191
39.7268	95.8363	26.5136	79.66	192
-49.283	-235.876	271.65	79.66	193
-1.37572	143.449	152.377	79.66	194
-98.6251	-175.855	44.704	79.68	191
35.0296	99.246	25.5302	79.68	192
-45.7549	-232.586	269.671	79.68	193
-3.86226	140.984	146.59	79.68	194
-92.7978	-173.4	45.0799	79.7	191
30.5939	101.911	31.4671	79.7	192
-41.1025	-229.152	267.687	79.7	193
-6.59786	138.037	141.232	79.7	194
-86.6389	-170.532	47.4002	79.72	191
26.7437	104.39	29.6291	79.72	192
-35.7503	-225.363	263.926	79.72	193
-79.9021	-167.674	47.5216	79.74	191
23.1328	106.669	24.0755	79.74	192
-29.8686	-221.521	260.437	79.74	193
-9.57006	135.448	137.276	79.74	194
-72.7314	-165.151	47.3883	79.76	191
19.3826	108.348	23.2518	79.76	192
-23.8344	-217.468	257.356	79.76	193
-12.8123	134.129	132.136	79.76	194
-65.3336	-163.013	51.5026	79.78	191
15.5931	109.888	23.3142	79.78	192
-18.0828	-212.559	255.466	79.78	193
-57.8405	-161.439	60.4572	79.8	191
11.8059	111.58	20.667	79.8	192
-12.7143	-206.756	252.432	79.8	193
-50.1148	-160.547	62.3153	79.82	191
6.73873	113.575	16.3757	79.82	192
-7.80672	-200.326	247.991	79.82	193
-20.5939	130.507	120.018	79.82	194
-42.2691	-160.406	59.9363	79.84	191
-3.26826	-193.444	241.277	79.84	193
-32.7959	-161.947	67.6009	79.86	191
-1.09352	115.93	13.9992	79.86	192
1.14124	-186.611	231.356	79.86	193
5.7139	-180.41	220.023	79.88	193
-21.9132	-165.465	78.597	79.9	191
-10.1827	117.929	16.8466	79.9	192
12.7733	-173.63	210.77	79.9	193
-11.5826	-169.928	84.8448	79.92	191
-16.1524	120.582	29.2768	79.94	192
24.7444	-164.648	209.334	79.94	193
-32.1128	124.622	105.676	79.94	194
-1.66888	-174.445	89.1655	79.96	191
-39.3253	120.564	96.162	79.96	194
6.15536	-177.368	93.7161	79.98	191
38.0006	-155.714	213.663	79.98	193
-42.6187	117.816	90.5306	79.98	194
11.8064	-179.227	93.4073	80	191
47.8912	-149.013	217.74	80	193
-45.9578	115.147	87.7227	80	194
16.9861	-180.866	94.2001	80.02	191
55.3982	-142.782	223.223	80.02	193
-49.5691	112.329	84.9236	80.02	194
21.5958	-181.822	108.875	80.04	191
62.4546	-135.651	229.798	80.04	193
-53.4951	109.337	80.9073	80.04	194
25.7589	-183.431	120.344	80.06	191
69.2774	-127.816	232.095	80.06	193
-57.6912	106.482	74.213	80.06	194
29.587	-185.252	124.399	80.08	191
-17.2417	126.124	46.2621	80.08	192
75.6709	-119.39	232.985	80.08	193
-62.1472	103.664	68.0967	80.08	194
33.1699	-186.178	132.609	80.1	191
81.8574	-110.613	241.068	80.1	193
-66.4686	100.747	56.622	80.1	194
36.8125	-186.64	139.761	80.12	191
88.0511	-101.757	249.878	80.12	193
-70.646	98.5409	47.7808	80.12	194
40.6554	-186.154	144.373	80.14	191
-16.866	132.434	57.0602	80.14	192
93.7844	-93.1453	246.543	80.14	193
-74.728	97.3655	55.8892	80.14	194
44.4514	-183.928	149.518	80.16	191
-17.4703	137.575	66.3331	80.16	192
98.532	-85.188	243.768	80.16	193
-77.8599	95.3468	53.7063	80.16	194
48.2004	-180.552	155.513	80.18	191
101.729	-78.2449	256.512	80.18	193
-80.2775	92.6457	39.3274	80.18	194
52.3528	-177.33	159.192	80.2	191
103.07	-72.6332	272.994	80.2	193
-82.8373	90.2858	30.669	80.2	194
56.8966	-174.909	160.214	80.22	191
-18.5065	142.391	76.8098	80.22	192
102.894	-68.1212	281.322	80.22	193
-85.5416	87.7801	23.3197	80.22	194
-181.295	-33.8874	325.872	80.22	195
61.4991	-173.509	167.773	80.24	191
-19.7984	145.969	81.924	80.24	192
101.965	-64.1052	285.201	80.24	193
-88.2938	84.966	15.7542	80.24	194
-178.851	-30.0569	318.358	80.24	195
66.0502	-173.651	177.964	80.26	191
100.951	-60.5899	290.398	80.26	193
-91.0449	82.3626	8.9357	80.26	194
-177.28	-25.596	316.227	80.26	195
70.5801	-175.514	185.354	80.28	191
-21.5603	148.159	89.3582	80.28	192
100.045	-57.6163	296.395	80.28	193
-94.6114	80.0077	13.1226	80.28	194
-176.137	-21.3532	317.526	80.28	195
75.0737	-178.643	196.366	80.3	191
-23.0901	150.318	103.918	80.3	192
-175.097	-17.6672	314.162	80.3	195
79.4108	-182.59	205.913	80.32	191
-24.2094	153.744	112.168	80.32	192
99.1564	-55.7647	307.248	80.32	193
-174.233	-14.554	304.948	80.32	195
83.7105	-186.425	211.077	80.34	191
-25.7279	157.963	113.924	80.34	192
98.6366	-56.5032	322.219	80.34	193
-177.559	-12.8464	461.934	80.34	195
88.069	-189.04	214.403	80.36	191
-28.1059	161.662	119.967	80.36	192
99.017	-59.6829	331.346	80.36	193
-180.892	-11.3901	624.395	80.36	195
92.4545	-190.476	215.919	80.38	191
-31.3834	163.858	124.156	80.38	192
100.022	-64.2581	338.171	80.38	193
-98.318	78.5936	25.7621	80.38	194
-176.061	-8.15684	453.662	80.38	195
96.7684	-191.173	218.328	80.4	191
-35.3837	163.748	121.969	80.4	192
101.253	-69.8753	346.607	80.4	193
-170.856	-4.76292	284.149	80.4	195
-127.494	-7.79348	230.826	80.4	196
100.635	-191.234	229.621	80.42	191
-39.873	162.701	119.653	80.42	192
102.642	-76.0876	353.513	80.42	193
-125.389	-5.05258	188.718	80.42	196
104.184	-191.834	244.036	80.44	191
-44.5288	162.433	117.991	80.44	192
104.257	-82.5633	356.317	80.44	193
-126.994	-3.25008	375.83	80.44	196
-49.0777	163.589	117.276	80.46	192
106.142	-89.1873	359.779	80.46	193
-170.453	-1.71787	332.482	80.46	195
-129.307	-1.81152	558.837	80.46	196
-53.4112	166.333	118.001	80.48	192
107.893	-95.8343	372.278	80.48	193
-170.067	0.456163	373.069	80.48	195
-126.484	-0.264528	564.21	80.48	196
-57.5583	170.186	118.111	80.5	192
109.199	-102.697	385.283	80.5	193
-167.201	0.472324	312.702	80.5	195
-123.087	1.2358	554.928	80.5	196
-61.4938	174.683	120.589	80.52	192
110.024	-109.985	392.182	80.52	193
-163.669	-0.599482	253.116	80.52	195
-114.368	4.35071	325.165	80.52	196
-64.8522	179.498	123.621	80.54	192
110.037	-117.485	398.963	80.54	193
-106.3	7.72504	130.533	80.54	196
-67.5271	185.242	126.36	80.56	192
109.066	-125.1	404.269	80.56	193
-161.45	-1.57985	246.811	80.56	195
-103.464	10.5309	152.84	80.56	196
107.231	-132.948	407.213	80.58	193
-160.498	-1.37231	239.085	80.58	195
-100.428	13.9929	162.209	80.58	196
-68.5409	191.067	132.659	80.6	192
104.558	-140.886	414.663	80.6	193
-160.375	-0.025826	230.264	80.6	195
-97.4295	18.0803	172.094	80.6	196
-66.1745	194.272	138.677	80.62	192
101.325	-148.788	424.776	80.62	193
-160.418	1.74745	229.181	80.62	195
-94.2975	22.6423	177.543	80.62	196
112.949	-205.395	293.139	80.62	198
-61.1623	195.319	141.911	80.64	192
97.9675	-156.824	433.653	80.64	193
-160.742	3.63884	224.362	80.64	195
-91.1009	27.369	175.986	80.64	196
-87.0409	87.4496	21.7704	80.64	197
109.201	-203.924	303.923	80.64	198
-55.1634	196.335	144.678	80.66	192
94.819	-165.166	440.103	80.66	193
-160.913	5.55025	220.852	80.66	195
-87.9533	32.0956	175.697	80.66	196
-81.9975	84.9654	14.7874	80.66	197
104.634	-202.869	304.821	80.66	198
-48.8365	198.411	147.523	80.68	192
-84.5066	36.6682	172.627	80.68	196
-78.4207	84.0996	17.5605	80.68	197
99.4434	-201.99	301.362	80.68	198
-80.8041	41.3371	167.628	80.7	196
-74.4206	84.1656	26.5788	80.7	197
94.1425	-198.001	341.492	80.7	198
-77.1292	46.3548	168.308	80.72	196
-69.9525	83.1	24.641	80.72	197
89.3084	-193.389	386.322	80.72	198
-159.973	6.94455	229.122	80.74	195
-73.3739	51.0872	164.128	80.74	196
-65.3857	81.8897	24.3334	80.74	197
87.2006	-195.336	398.448	80.74	198
87.0865	-195.352	395.958	80.74	199
-157.984	6.82057	229.934	80.76	195
-69.6585	56.1235	157.137	80.76	196
-62.3428	79.3413	86.7273	80.76	197
88.9397	-201.195	449.664	80.76	198
79.8979	-196.37	439.161	80.76	199
-155.274	5.96582	207.121	80.78	195
-66.2197	62.5841	162.873	80.78	196
-60.6498	74.6008	205.407	80.78	197
91.8315	-206.869	497.252	80.78	198
71.5711	-194.721	516.469	80.78	199
-152.274	5.87349	184.153	80.8	195
-61.2465	69.1812	209.831	80.8	196
-59.2523	73.2198	248.302	80.8	197
68.9596	-188.379	426.426	80.8	199
-149.908	6.9402	171.835	80.82	195
-56.4428	75.0874	251.11	80.82	196
-54.5058	74.5977	164.311	80.82	197
94.7332	-210.955	511.311	80.82	198
65.7482	-183.868	331.173	80.82	199
-148.425	8.7288	162.68	80.84	195
-55.0649	80.6275	216.945	80.84	196
-44.3705	74.4561	57.7818	80.84	197
98.3165	-210.658	524.789	80.84	198
59.3456	-183.535	337.789	80.84	199
-147.688	10.7807	162.548	80.86	195
-57.3028	82.929	331.673	80.86	196
-38.5792	74.9601	110.235	80.86	197
54.0596	-186.48	281.379	80.86	199
-147.603	12.9869	160.143	80.88	195
-57.8615	85.0994	482.642	80.88	196
-37.0805	75.2934	204.939	80.88	197
102.255	-206.188	530	80.88	198
48.8929	-189.98	225.277	80.88	199
-148.18	15.1884	152.272	80.9	195
-50.8765	93.1471	337.395	80.9	196
-31.2015	70.9424	118.648	80.9	197
105.512	-200.459	535.433	80.9	198
41.2623	-189.257	299.125	80.9	199
-149.979	17.3865	144.82	80.92	195
-43.9888	101.368	193.275	80.92	196
108.281	-195.171	544.086	80.92	198
34.1582	-188.288	370.672	80.92	199
-41.0911	106.389	196.296	80.94	196
111.126	-190.067	553.98	80.94	198
28.9226	-189.245	378.773	80.94	199
-152.959	18.926	137.399	80.96	195
-38.1316	110.887	195.213	80.96	196
113.897	-185.177	565.255	80.96	198
24.2846	-190.136	389.699	80.96	199
-156.04	18.7925	137.317	80.98	195
-34.9349	114.911	192.521	80.98	196
-25.036	65.3835	35.4137	80.98	197
116.974	-180.884	575.557	80.98	198
20.1988	-190.708	394.723	80.98	199
-158.907	17.516	134.942	81	195
-31.6347	118.455	190.385	81	196
-21.7275	62.1474	42.011	81	197
120.448	-176.932	582.656	81	198
16.3239	-190.233	397.265	81	199
-162.168	15.7858	120.895	81.02	195
-28.4212	121.938	187.257	81.02	196
-18.5256	59.6172	44.1135	81.02	197
123.947	-172.849	587.375	81.02	198
12.7584	-188.395	403.913	81.02	199
-165.953	13.1622	107.714	81.04	195
-25.4391	125.424	183.089	81.04	196
-14.6398	57.9798	44.2397	81.04	197
127.377	-168.323	596.167	81.04	198
9.43733	-185.64	410.385	81.04	199
-169.766	9.45993	101.849	81.06	195
-22.6816	129.227	179.41	81.06	196
-10.1356	57.2477	45.9229	81.06	197
130.964	-163.423	603.73	81.06	198
5.90778	-182.83	416.416	81.06	199
-173.314	5.42058	96.486	81.08	195
-20.0603	133.266	177.671	81.08	196
-4.92842	55.9108	45.2621	81.08	197
134.703	-158.568	607.907	81.08	198
1.77682	-180.868	422.864	81.08	199
-17.5475	136.946	175.641	81.1	196
0.427211	53.405	45.6237	81.1	197
138.121	-153.938	619.496	81.1	198
-3.08939	-179.931	428.701	81.1	199
-14.9412	140.472	173.259	81.12	196
5.42768	50.4369	49.1526	81.12	197
141.174	-149.963	633.977	81.12	198
-8.67947	-179.957	434.762	81.12	199
-13.1758	145.87	221.376	81.14	196
10.4665	47.4342	44.6938	81.14	197
144.372	-147.135	642.433	81.14	198
-14.8878	-181.179	443.227	81.14	199
-11.3773	152.06	269.918	81.16	196
15.5777	43.8847	38.3677	81.16	197
147.413	-145.273	650.994	81.16	198
-23.3489	-183.769	452.263	81.16	199
-8.8618	154.865	267.27	81.18	196
20.4309	39.5644	42.0566	81.18	197
150.209	-144.597	665.416	81.18	198
-6.49309	157.748	266.783	81.2	196
25.2475	35.112	46.3888	81.2	197
153.375	-146.132	673.469	81.2	198
-33.9879	-187.445	461.004	81.2	199
-2.62136	164.278	222.22	81.22	196
30.2141	30.9821	44.7003	81.22	197
-42.9869	-191.24	468.545	81.22	199
1.30999	171.251	175.665	81.24	196
35.1313	27.0734	43.2449	81.24	197
-50.1392	-194.958	473.082	81.24	199
-0.680757	177.009	358.926	81.26	196
39.9314	23.1399	37.9753	81.26	197
-57.2127	-198.8	477.392	81.26	199
-2.92582	182.966	545.845	81.28	196
43.7731	16.9672	62.6407	81.28	197
-64.1026	-202.139	483.442	81.28	199
3.77902	189.36	370.315	81.3	196
47.4214	10.8566	92.1493	81.3	197
-70.689	-204.345	490.702	81.3	199
11.0106	194.761	189.861	81.32	196
52.6846	9.31663	59.2227	81.32	197
-77.1805	-205.68	498.273	81.32	199
14.6875	198.839	187.565	81.34	196
57.8428	8.28238	28.0839	81.34	197
-83.8289	-206.603	505.818	81.34	199
19.1476	201.326	187.63	81.36	196
62.4396	5.60998	27.9902	81.36	197
-90.7957	-207.248	509.534	81.36	199
67.5487	3.04	26.7304	81.38	197
-98.1598	-208.407	512.323	81.38	199
-135.219	-222.025	719.586	81.54	200
-121.427	-217.932	590.095	81.58	200
-110.247	-215.567	499.515	81.6	200
-102.98	-215.506	492.496	81.62	200
-95.9647	-215.731	489.469	81.64	200
-89.1954	-215.993	489.294	81.66	200
-82.4893	-215.358	484.415	81.68	200
-75.9664	-213.841	478.401	81.7	200
-69.4582	-211.73	472.694	81.72	200
-173.828	-29.5447	26.8305	81.72	201
-62.8746	-209.058	466.307	81.74	200
-171.38	-25.3899	23.2742	81.74	201
-56.3307	-205.957	460.935	81.76	200
-169.155	-21.3584	22.9394	81.76	201
-49.6752	-202.571	458.946	81.78	200
-167.405	-17.5021	29.4574	81.78	201
-42.7557	-198.886	461.598	81.8	200
-165.317	-13.7362	27.6313	81.8	201
25.6768	164.296	145.336	81.8	202
-35.615	-194.682	463.137	81.82	200
22.736	163.686	137.188	81.82	202
-28.3696	-190.076	460.314	81.84	200
19.2667	161.495	133.325	81.84	202
-21.16	-185.538	455.266	81.86	200
-162.512	-11.4198	21.0215	81.86	201
15.7843	158.417	135.437	81.86	202
-14.0859	-180.987	451.172	81.88	200
-160.184	-11.5747	33.4267	81.88	201
12.4284	155.978	135.736	81.88	202
-9.28013	-173.883	512.325	81.9	200
-157.791	-12.2622	44.3657	81.9	201
9.03984	154.571	133.153	81.9	202
-4.43646	-166.466	576.606	81.92	200
-154.797	-12.7458	40.3447	81.92	201
5.66429	154.072	130.851	81.92	202
4.47399	-163.038	509.587	81.94	200
-152.346	-13.8449	41.0078	81.94	201
2.38101	154.552	129.245	81.94	202
12.9245	-159.087	433.015	81.96	200
-150.405	-15.4006	54.7189	81.96	201
-0.798283	156.183	127.246	81.96	202
19.2867	-152.683	426.291	81.98	200
-3.8613	158.635	124.95	81.98	202
-183.311	-194.333	560.998	81.98	203
25.6663	-146.187	423.716	82	200
-148.236	-16.3411	73.8047	82	201
-6.84444	161.159	125.165	82	202
-176.661	-191.896	562.336	82	203
31.5606	-139.259	415.254	82.02	200
-145.662	-15.5771	77.452	82.02	201
-9.68131	163.853	127.32	82.02	202
37.048	-131.825	408.518	82.04	200
-142.44	-13.4257	69.1492	82.04	201
-12.4303	166.787	128.073	82.04	202
-170.987	-187.079	554.676	82.04	203
42.2649	-124.07	404.179	82.06	200
-138.805	-10.4842	67.4355	82.06	201
-15.272	169.461	127.216	82.06	202
-168.382	-181.875	544.796	82.06	203
47.072	-116.018	399.992	82.08	200
-135.451	-6.93522	76.0342	82.08	201
-18.253	171.942	125.839	82.08	202
-167.964	-177.202	542.788	82.08	203
51.1857	-107.833	396.296	82.1	200
-132.411	-2.97185	82.001	82.1	201
-21.2423	174.454	125.507	82.1	202
-167.87	-172.62	542.783	82.1	203
54.6931	-99.7109	391.693	82.12	200
-129.784	1.18512	74.7059	82.12	201
-24.0509	177.188	126.021	82.12	202
-165.161	-167.903	441.55	82.12	203
-127.295	5.27996	73.1038	82.14	201
-26.6668	180.397	126.264	82.14	202
-158.585	-163.068	205.34	82.14	203
-124.49	9.27322	86.3667	82.16	201
-29.1253	183.786	128.469	82.16	202
-156.406	-158.176	169.541	82.16	203
-121.835	13.2712	97.1379	82.18	201
-31.4245	186.894	131.486	82.18	202
-159.565	-154.647	352.176	82.18	203
-119.523	17.3227	99.8885	82.2	201
-33.425	190.189	132.931	82.2	202
-160.389	-151.09	429.397	82.2	203
-117.302	21.394	104.83	82.22	201
-35.0254	194.103	136.737	82.22	202
-160.318	-143.731	460.583	82.22	203
